id,rubrika,datum,mesec,avtorji,st_besed,cos_podobnost_1,L_podobnost_1,zamik_objav_1[min],id_podobnih_1,cos_podobnost_2,L_podobnost_2,zamik_objav_2[min],id_podobnih_2,cos_podobnost_3,L_podobnost_3,zamik_objav_3[min],id_podobnih_3 
19296-S,svet,2022-08-05,202208,['Matic Tomšič'],498,0.602471,55,1782.0,20533-R,0.586034,48,1744.0,9904-R,0.58346,71,230.0,9887-R
19297-S,trendi,2022-08-05,202208,['N. V.'],322,0.658732,20,1779.0,20533-R,0.606944,60,5731.0,16287-R,0.582685,19,1833.0,20534-R
19298-S,sportal,2022-08-05,202208,['Matej Podgoršek'],737,0.633944,57,280.0,20523-R,0.611743,64,1459.0,20530-R,0.598638,59,1772.0,20533-R
19299-S,sportal,2022-08-05,202208,['STA'],453,0.683062,47,18.0,16221-R,0.494619,52,5710.0,16287-R,0.482278,59,1772.0,4538-R
19300-S,sportal,2022-08-05,202208,['Matej Podgoršek'],766,0.504436,51,2857.0,16258-R,0.49591,57,5709.0,16287-R,0.489965,54,265.0,20523-R
19301-S,slovenija,2022-08-05,202208,"['Planet TV', 'R. K.']",518,0.527056,71,4389.0,4556-R,0.516996,56,1425.0,20530-R,0.514569,50,1700.0,9904-R
19302-S,sportal,2022-08-05,202208,['R. P.'],134,0.532452,52,7.0,16222-R,0.24263,56,4407.0,16275-R,0.24194,59,5636.0,16287-R
19303-S,svet,2022-08-05,202208,"['STA', 'R. K.']",193,0.505531,57,5619.0,16287-R,0.499388,34,1667.0,20533-R,0.493387,55,1402.0,4535-R
19304-S,slovenija,2022-08-05,202208,['R. K.'],206,0.226057,60,1189.0,20528-R,0.219387,31,1653.0,20533-R,0.214835,57,5605.0,16287-R
19305-S,sportal,2022-08-05,202208,['STA'],327,0.520371,53,1110.0,16234-R,0.499141,66,1721.0,9906-R,0.493921,53,1608.0,9904-R
19306-S,trendi,2022-08-05,202208,['N. V.'],336,0.512278,34,1632.0,20533-R,0.498892,57,5584.0,16287-R,0.476132,31,140.0,20523-R
19307-S,planet-tv,2022-08-05,202208,['I. J.'],341,0.599754,46,1595.0,20533-R,0.598429,57,5547.0,16287-R,0.573637,54,1330.0,4535-R
19308-S,sportal,2022-08-05,202208,['R. P.'],702,0.573125,59,5540.0,16287-R,0.550653,56,1323.0,4535-R,0.544845,50,1588.0,20533-R
19309-S,trendi,2022-08-05,202208,,493,0.409578,59,1568.0,20533-R,0.403124,66,1104.0,20528-R,0.394827,67,3137.0,24164-R
19310-S,trendi,2022-08-05,202208,['N. V.'],208,0.405536,68,1556.0,20533-R,0.387385,66,5508.0,16287-R,0.370944,72,4.0,9887-R
19311-S,sportal,2022-08-05,202208,['R. P.'],484,0.538129,60,5504.0,16287-R,0.517566,43,1552.0,20533-R,0.48618,55,1287.0,4535-R
19312-S,slovenija,2022-08-05,202208,['R. K.'],331,0.328073,49,5489.0,20564-R,0.308589,52,1250.0,4535-R,0.294472,57,5467.0,16287-R
19313-S,svet,2022-08-05,202208,"['STA', 'R. K.', 'A. P. K.']",1914,0.766664,43,1462.0,9904-R,0.669554,62,2766.0,9916-R,0.658652,59,5452.0,16287-R
19314-S,sportal,2022-08-05,202208,['R. P.'],532,0.647721,59,5437.0,16287-R,0.618807,33,1485.0,20533-R,0.59109,55,1220.0,4535-R
19315-S,svet,2022-08-05,202208,"['STA', 'R. K.']",139,0.967836,54,3.0,9889-R,0.405897,74,1472.0,20533-R,0.378312,68,1434.0,9904-R
19316-S,dom,2022-08-05,202208,,1422,0.570111,25,1127.0,20530-R,0.558626,25,1440.0,20533-R,0.557034,58,5392.0,16287-R
19317-S,sportal,2022-08-05,202208,"['STA', 'R. P.']",236,0.269249,30,2847.0,16262-R,0.196329,65,2700.0,9916-R,0.180273,28,1434.0,20533-R
19318-S,trendi,2022-08-05,202208,['N. V.'],158,0.258549,50,5705.0,16291-R,0.258506,55,5381.0,16287-R,0.24535,46,1391.0,9904-R
19319-S,sportal,2022-08-05,202208,"['STA', 'R. P.']",206,0.740368,58,34.0,16226-R,0.349845,59,4107.0,20554-R,0.317001,52,1436.0,16243-R
19320-S,planet-tv,2022-08-05,202208,['E. R.'],590,0.698463,53,1397.0,20533-R,0.65397,54,1084.0,20530-R,0.653814,58,5349.0,16287-R
19321-S,avtomoto,2022-08-05,202208,['Gašper Pirman'],460,0.327014,68,5692.0,9946-R,0.325404,63,921.0,20528-R,0.322829,52,2737.0,24161-R
19322-S,svet,2022-08-05,202208,"['STA', 'R. K.']",843,0.683076,56,1458.0,9906-R,0.677221,68,4237.0,9933-R,0.664239,68,2887.0,9920-R
19323-S,trendi,2022-08-05,202208,['N. V.'],136,0.351225,72,839.0,20527-R,0.285899,58,5330.0,16287-R,0.284271,59,643.0,16231-R
19324-S,avtomoto,2022-08-05,202208,['Gregor Pavšič'],283,0.327442,46,1371.0,20533-R,0.324673,46,1333.0,9904-R,0.324314,50,1058.0,20530-R
19325-S,svet,2022-08-05,202208,['R. K.'],111,0.419648,31,1343.0,20533-R,0.397389,55,5295.0,16287-R,0.37829,68,4197.0,9933-R
19326-S,avtomoto,2022-08-05,202208,,556,0.467697,26,1337.0,20533-R,0.466313,60,5289.0,16287-R,0.458628,26,1024.0,20530-R
19327-S,trendi,2022-08-05,202208,,941,0.513973,25,1337.0,20533-R,0.512698,59,5289.0,16287-R,0.510423,26,1024.0,20530-R
19328-S,slovenija,2022-08-05,202208,['R. K.'],198,0.324712,80,4219.0,4558-R,0.316775,62,5273.0,16287-R,0.309828,60,5065.0,24177-R
19329-S,sportal,2022-08-05,202208,['Rok Plestenjak'],1208,0.674328,56,1157.0,20533-R,0.661511,60,5109.0,16287-R,0.638264,56,5433.0,16291-R
19330-S,sportal,2022-08-05,202208,['Sportal'],527,0.382322,63,5109.0,16287-R,0.379468,23,1157.0,20533-R,0.360038,65,5460.0,20569-R
19331-S,sportal,2022-08-04,202208,"['R. P.', 'S. K.']",710,0.440509,59,868.0,20533-R,0.42627,62,4820.0,16287-R,0.412993,63,5171.0,20569-R
19332-S,sportal,2022-08-04,202208,"['R. P.', 'S. K.']",1063,0.596702,44,854.0,20533-R,0.576614,59,4806.0,16287-R,0.569509,49,2156.0,16261-R
19333-S,svet,2022-08-04,202208,['Aleš Žužek'],716,0.499047,40,783.0,9904-R,0.497279,59,4773.0,16287-R,0.483606,46,5097.0,16291-R
19334-S,svet,2022-08-04,202208,['R. K.'],199,0.356538,43,329.0,24147-R,0.311435,54,555.0,4535-R,0.306261,39,507.0,20530-R
19335-S,avtomoto,2022-08-04,202208,['Gregor Pavšič'],403,0.471719,51,820.0,20533-R,0.467538,54,5096.0,16291-R,0.458275,56,4772.0,16287-R
19336-S,sportal,2022-08-04,202208,"['STA', 'M. P.', 'S. K.']",727,0.63629,51,5076.0,16291-R,0.58124,46,487.0,20530-R,0.580099,53,4752.0,16287-R
19337-S,sportal,2022-08-04,202208,['S. K.'],369,0.459579,51,423.0,16238-R,0.398148,53,669.0,16241-R,0.397553,55,5073.0,16291-R
19338-S,sportal,2022-08-04,202208,['STA'],303,0.930696,43,1.0,16230-R,0.63147,43,1767.0,16256-R,0.441221,62,4703.0,16287-R
19339-S,slovenija,2022-08-04,202208,"['Planet TV', 'Ema Škapin']",347,0.648146,80,711.0,20533-R,0.589731,71,4663.0,16287-R,0.58912,72,5014.0,20569-R
19340-S,sportal,2022-08-04,202208,['S. K.'],271,0.565377,57,4657.0,16287-R,0.543985,37,705.0,20533-R,0.538107,54,440.0,4535-R
19341-S,slovenija,2022-08-04,202208,"['STA', 'A. P. K.']",207,0.389166,80,3592.0,4558-R,0.384579,38,656.0,9904-R,0.380399,55,3100.0,4553-R
19342-S,sportal,2022-08-04,202208,"['M. P.', 'S. K.']",404,0.578679,52,680.0,20533-R,0.552863,60,4632.0,16287-R,0.539622,51,4956.0,16291-R
19343-S,sportal,2022-08-04,202208,['STA'],504,0.643781,58,667.0,20533-R,0.638837,58,4619.0,16287-R,0.638589,53,4943.0,16291-R
19344-S,trendi,2022-08-04,202208,['N. V.'],160,0.398843,59,665.0,20533-R,0.382994,61,4617.0,16287-R,0.356566,70,169.0,4531-R
19345-S,svet,2022-08-04,202208,['STA'],260,0.439242,39,595.0,9904-R,0.426578,33,320.0,20530-R,0.424647,30,633.0,20533-R
19346-S,sportal,2022-08-04,202208,['STA'],266,0.499195,49,4898.0,16291-R,0.49272,56,357.0,4535-R,0.487723,42,1722.0,16258-R
19347-S,svet,2022-08-04,202208,['R. K.'],192,0.30485,58,595.0,20533-R,0.276441,65,4898.0,20569-R,0.266617,63,4547.0,16287-R
19348-S,svet,2022-08-04,202208,['K. M.'],285,0.404112,75,555.0,9904-R,0.400199,73,5030.0,9948-R,0.379908,76,668.0,9906-R
19349-S,sportal,2022-08-04,202208,['STA'],182,0.502978,44,59.0,16235-R,0.464431,56,310.0,4535-R,0.455934,57,4527.0,16287-R
19350-S,sportal,2022-08-04,202208,['STA'],330,0.305537,62,1666.0,16258-R,0.297683,61,4842.0,16291-R,0.297542,73,3464.0,4558-R
19351-S,sportal,2022-08-04,202208,['S. K.'],285,0.468562,34,6.0,16234-R,0.460091,57,4494.0,16287-R,0.445364,50,542.0,20533-R
19352-S,trendi,2022-08-04,202208,['N. V.'],172,0.254717,61,4484.0,16287-R,0.251324,55,4520.0,16288-R,0.251049,72,36.0,4531-R
19353-S,sportal,2022-08-04,202208,['S. K.'],261,0.463331,53,5720.0,20571-R,0.450587,58,5690.0,16297-R,0.439602,50,4306.0,16283-R
19354-S,svet,2022-08-04,202208,['Matic Tomšič'],666,0.563909,65,3422.0,9935-R,0.561272,64,1779.0,9917-R,0.520243,54,408.0,9904-R
19355-S,sportal,2022-08-04,202208,['S. K.'],671,0.66832,63,427.0,20533-R,0.648816,64,4379.0,16287-R,0.629611,65,4730.0,20569-R
19356-S,sportal,2022-08-04,202208,['STA'],168,0.451691,30,390.0,20533-R,0.443502,54,4342.0,16287-R,0.435487,50,4666.0,16291-R
19357-S,svet,2022-08-04,202208,"['K. M.', 'A. P. K.']",189,0.439178,50,362.0,20533-R,0.423552,46,324.0,9904-R,0.408204,53,4314.0,16287-R
19358-S,slovenija,2022-08-04,202208,['STA'],706,0.608014,48,342.0,20533-R,0.605451,60,356.0,4538-R,0.600897,47,304.0,9904-R
19359-S,posel-danes,2022-08-04,202208,"['STA', 'D.K.']",342,0.411851,54,4311.0,20564-R,0.409237,51,1437.0,16258-R,0.406577,68,412.0,9906-R
19360-S,slovenija,2022-08-04,202208,['K. M.'],162,0.082432,61,406.0,9906-R,0.081326,72,3229.0,4558-R,0.080802,60,293.0,9904-R
19361-S,slovenija,2022-08-04,202208,['STA'],588,0.585779,24,329.0,20533-R,0.582308,61,4281.0,16287-R,0.554344,78,4636.0,9946-R
19362-S,sportal,2022-08-04,202208,['STA'],281,0.592455,56,4269.0,16287-R,0.57904,43,317.0,20533-R,0.522276,48,4593.0,16291-R
19363-S,slovenija,2022-08-04,202208,"['STA', 'R. K.']",547,0.539071,87,268.0,9904-R,0.525864,80,381.0,9906-R,0.525094,82,41.0,4535-R
19364-S,slovenija,2022-08-04,202208,"['STA', 'D.K.']",673,0.657297,61,34.0,4536-R,0.500806,51,1615.0,24161-R,0.491693,44,225.0,9904-R
19365-S,slovenija,2022-08-04,202208,"['STA', 'D.K.']",1015,0.66757,56,4202.0,16287-R,0.661259,36,5445.0,20571-R,0.657304,36,250.0,20533-R
19366-S,planet-tv,2022-08-04,202208,['Planet TV'],403,0.52612,51,214.0,20533-R,0.510149,53,4490.0,16291-R,0.504287,58,4166.0,16287-R
19367-S,sportal,2022-08-04,202208,['M. P.'],389,0.478545,60,4149.0,16287-R,0.471537,58,197.0,20533-R,0.443042,56,159.0,9904-R
19368-S,trendi,2022-08-04,202208,['N. V.'],179,0.457703,56,168.0,20533-R,0.425438,59,4120.0,16287-R,0.416004,57,4471.0,20569-R
19369-S,sportal,2022-08-04,202208,"['J. L.', 'M. P.']",423,0.60067,54,4109.0,16287-R,0.591741,49,157.0,20533-R,0.559053,49,5352.0,20571-R
19370-S,avtomoto,2022-08-04,202208,['Gašper Pirman'],274,0.390802,59,1172.0,16256-R,0.38866,54,1256.0,16258-R,0.385431,62,231.0,9906-R
19371-S,svet,2022-08-04,202208,"['STA', 'R. K.']",239,0.621869,80,108.0,20533-R,0.562174,73,70.0,9904-R,0.558488,69,4060.0,16287-R
19372-S,sportal,2022-08-04,202208,"['STA', 'M. P.']",327,0.528087,56,4044.0,16287-R,0.476346,41,92.0,20533-R,0.474071,49,4368.0,16291-R
19373-S,planet-tv,2022-08-04,202208,['S. E.'],231,0.395538,46,87.0,20533-R,0.392885,47,4363.0,16291-R,0.377277,56,4039.0,16287-R
19374-S,svet,2022-08-04,202208,['K. M.'],145,0.299148,66,4389.0,20569-R,0.298365,71,140.0,20534-R,0.297843,58,4038.0,16287-R
19375-S,sportal,2022-08-04,202208,['M. P.'],354,0.574514,67,4019.0,16287-R,0.558747,75,67.0,20533-R,0.541119,75,5262.0,20571-R
19376-S,crna-kronika,2022-08-04,202208,"['STA', 'R. K.']",80,0.452593,52,66.0,20533-R,0.430392,60,4369.0,20569-R,0.417728,60,4018.0,16287-R
19377-S,sportal,2022-08-04,202208,['M. P.'],457,0.513153,59,3984.0,16287-R,0.494314,50,4308.0,16291-R,0.492409,66,1601.0,24164-R
19378-S,svet,2022-08-04,202208,['R. K.'],153,0.329187,50,4000.0,20564-R,0.326437,48,1126.0,16258-R,0.320352,61,40.0,4538-R
19379-S,sportal,2022-08-04,202208,['M. P.'],299,0.516523,57,3954.0,16287-R,0.511818,55,2.0,20533-R,0.499996,56,5197.0,20571-R
19380-S,trendi,2022-08-04,202208,['N. V.'],216,0.346527,52,3956.0,20564-R,0.335264,54,5652.0,20577-R,0.328626,46,4258.0,16291-R
19381-S,svet,2022-08-04,202208,"['STA', 'K. M.', 'A. P. K.']",881,0.790683,72,57.0,9906-R,0.687545,83,1486.0,9920-R,0.683807,84,2836.0,9933-R
19382-S,planet-tv,2022-08-04,202208,['E. R.'],527,0.581483,57,3928.0,16287-R,0.556216,65,4403.0,24185-R,0.550982,49,4252.0,16291-R
19383-S,sportal,2022-08-04,202208,"['STA', 'M. P.']",49,0.202687,58,3927.0,16287-R,0.19581,42,5386.0,16299-R,0.194352,61,4278.0,20569-R
19384-S,planet-tv,2022-08-04,202208,['E. R.'],650,0.609307,49,4248.0,16291-R,0.607901,60,3924.0,16287-R,0.585958,63,4275.0,20569-R
19385-S,slovenija,2022-08-04,202208,['K. M.'],156,0.171284,81,2865.0,4558-R,0.171264,60,3919.0,16287-R,0.169296,30,5162.0,20571-R
19386-S,posel-danes,2022-08-04,202208,"['STA', 'D.K.']",336,0.540384,69,3898.0,16287-R,0.527141,79,5141.0,20571-R,0.52579,70,38.0,4539-R
19387-S,trendi,2022-08-04,202208,['N. V.'],169,0.541524,54,5134.0,20571-R,0.538346,60,3891.0,16287-R,0.532525,60,4242.0,20569-R
19388-S,trendi,2022-08-04,202208,,1079,0.467071,43,1028.0,16258-R,0.446671,63,1497.0,24164-R,0.431648,51,4204.0,16291-R
19389-S,digisvet,2022-08-04,202208,['Siol.net/ A. P. K.'],241,0.296376,62,2103.0,20548-R,0.283856,55,2358.0,20551-R,0.269019,60,2596.0,20554-R
19390-S,dom,2022-08-04,202208,,445,0.49181,53,1259.0,24161-R,0.485123,40,5577.0,20577-R,0.478538,63,5379.0,20574-R
19391-S,trendi,2022-08-04,202208,,374,0.367376,89,1466.0,24164-R,0.343059,89,5550.0,4575-R,0.33653,88,3849.0,16287-R
19392-S,trendi,2022-08-04,202208,,303,0.379589,64,5567.0,20577-R,0.379518,51,4173.0,16291-R,0.379067,58,5092.0,20571-R
19393-S,svet,2022-08-04,202208,"['STA', 'R. K.']",265,0.495493,55,3848.0,16287-R,0.487507,51,5091.0,20571-R,0.484459,58,4199.0,20569-R
19394-S,avtomoto,2022-08-04,202208,['Gregor Pavšič'],212,0.277274,68,5367.0,20574-R,0.276352,54,954.0,20541-R,0.274764,68,4202.0,9946-R
19395-S,svet,2022-08-04,202208,"['STA', 'R. K.', 'A. P. K.']",1956,0.668978,87,5710.0,9962-R,0.658067,82,3840.0,16287-R,0.655966,81,1154.0,9916-R
19396-S,avtomoto,2022-08-04,202208,['Gašper Pirman'],512,0.361239,65,5339.0,20574-R,0.331811,55,1986.0,4549-R,0.318583,57,2547.0,20554-R
19397-S,slovenija,2022-08-04,202208,['R. K.'],228,0.386253,73,3814.0,16287-R,0.378478,70,5515.0,4575-R,0.365537,75,2760.0,4558-R
19398-S,sportal,2022-08-04,202208,['Luka Bohinc'],539,0.461757,47,4017.0,16291-R,0.458331,45,2464.0,16275-R,0.439662,52,3693.0,16287-R
19399-S,sportal,2022-08-04,202208,['Boštjan Boh'],559,0.542125,63,3669.0,16287-R,0.518997,65,4020.0,20569-R,0.516318,24,4912.0,20571-R
19400-S,sportal,2022-08-03,202208,"['R. P.', 'S. K.', 'L. B.']",851,0.431445,52,1490.0,16265-R,0.427543,56,3359.0,16287-R,0.39424,55,3683.0,16291-R
19401-S,sportal,2022-08-03,202208,['STA'],273,0.847246,44,401.0,16256-R,0.533334,57,3337.0,16287-R,0.523306,44,4580.0,20571-R
19402-S,svet,2022-08-03,202208,['R. K.'],163,0.581993,65,4578.0,20571-R,0.561024,61,5739.0,16310-R,0.546662,63,3335.0,16287-R
19403-S,avtomoto,2022-08-03,202208,['Gašper Pirman'],276,0.303195,57,3356.0,20564-R,0.2769,57,3658.0,16291-R,0.276387,68,5052.0,20577-R
19404-S,slovenija,2022-08-03,202208,['D.K.'],505,0.408599,42,5051.0,20577-R,0.397047,47,3657.0,16291-R,0.387876,57,3333.0,16287-R
19405-S,slovenija,2022-08-03,202208,['Ksenija Mlinar'],863,0.434868,65,1721.0,4551-R,0.350337,73,2031.0,4556-R,0.34904,61,3354.0,20564-R
19406-S,sportal,2022-08-03,202208,['STA'],199,0.396518,46,5046.0,20577-R,0.365946,49,3652.0,16291-R,0.36116,62,3803.0,24185-R
19407-S,svet,2022-08-03,202208,['A. P. K.'],444,0.486118,56,5006.0,20577-R,0.474017,58,3288.0,16287-R,0.472292,48,3773.0,9948-R
19408-S,sportal,2022-08-03,202208,['STA'],638,0.946543,55,629.0,16261-R,0.646405,53,3194.0,16286-R,0.594199,61,3279.0,16287-R
19409-S,sportal,2022-08-03,202208,['Rok Plestenjak'],1104,0.647258,47,624.0,16261-R,0.630967,54,3274.0,16287-R,0.615384,43,4517.0,20571-R
19410-S,sportal,2022-08-03,202208,"['M. P.', 'L. B.']",368,0.669707,40,16.0,16247-R,0.542623,59,3237.0,16287-R,0.521983,46,3561.0,16291-R
19411-S,sportal,2022-08-03,202208,"['STA', 'L. B.']",653,0.551192,56,3235.0,16287-R,0.548654,48,3559.0,16291-R,0.529494,45,2006.0,16275-R
19412-S,svet,2022-08-03,202208,['R. K.'],134,0.471475,83,4950.0,20577-R,0.468629,64,3232.0,16287-R,0.452517,74,4475.0,20571-R
19413-S,sportal,2022-08-03,202208,['S. K.'],235,0.743462,47,27.0,16248-R,0.509548,58,3221.0,16287-R,0.474851,52,4464.0,20571-R
19414-S,sportal,2022-08-03,202208,['R. Sp.'],130,0.484968,62,3570.0,20569-R,0.480098,57,3219.0,16287-R,0.465915,54,5623.0,16310-R
19415-S,trendi,2022-08-03,202208,['N. V.'],128,0.353053,49,4431.0,20571-R,0.335072,54,4906.0,20577-R,0.327919,50,5592.0,16310-R
19416-S,trendi,2022-08-03,202208,['N. V.'],164,0.435499,62,4430.0,20571-R,0.411368,61,3187.0,16287-R,0.401572,58,3511.0,16291-R
19417-S,sportal,2022-08-03,202208,['S. K.'],310,0.579019,57,3166.0,16287-R,0.539272,51,3490.0,16291-R,0.536575,49,4409.0,20571-R
19418-S,sportal,2022-08-03,202208,['STA'],144,0.495894,55,3129.0,16287-R,0.485531,46,4372.0,20571-R,0.48398,56,3480.0,20569-R
19419-S,sportal,2022-08-03,202208,['STA'],184,0.357597,53,3109.0,16287-R,0.34933,66,3464.0,9946-R,0.348914,78,5726.0,9966-R
19420-S,sportal,2022-08-03,202208,['S. K.'],829,0.418276,56,3106.0,16287-R,0.414459,45,3430.0,16291-R,0.405813,45,254.0,16258-R
19421-S,sportal,2022-08-03,202208,['STA'],166,0.585367,47,5478.0,16310-R,0.551392,49,4317.0,20571-R,0.545499,49,4533.0,16299-R
19422-S,sportal,2022-08-03,202208,['STA'],236,0.606091,37,1409.0,16271-R,0.442508,21,2890.0,16284-R,0.418277,56,3050.0,16287-R
19423-S,digisvet,2022-08-03,202208,['Matic Tomšič'],821,0.446141,61,597.0,9920-R,0.444687,67,1947.0,9933-R,0.440257,65,2931.0,4562-R
19424-S,svet,2022-08-03,202208,['STA'],159,0.45912,60,2989.0,16287-R,0.457777,50,4232.0,20571-R,0.439881,47,5393.0,16310-R
19425-S,slovenija,2022-08-03,202208,['STA'],586,0.498945,53,1414.0,4553-R,0.492762,44,108.0,16258-R,0.474216,63,2846.0,4562-R
19426-S,sportal,2022-08-03,202208,['STA'],382,0.570968,55,82.0,16258-R,0.56154,57,3258.0,16291-R,0.556596,56,2934.0,16287-R
19427-S,svet,2022-08-03,202208,['STA'],215,0.473939,68,1834.0,9933-R,0.473072,59,3283.0,20569-R,0.464402,59,2932.0,16287-R
19428-S,sportal,2022-08-03,202208,['STA'],220,0.404553,57,2905.0,16287-R,0.373215,51,4606.0,4575-R,0.351766,54,2697.0,24177-R
19429-S,sportal,2022-08-03,202208,"['STA', 'L. B.']",670,0.539638,48,3228.0,16291-R,0.538847,60,2904.0,16287-R,0.507123,27,1675.0,16275-R
19430-S,sportal,2022-08-03,202208,['S. K.'],158,0.222819,53,1622.0,20554-R,0.219358,57,365.0,20545-R,0.217553,78,1840.0,4558-R
19431-S,slovenija,2022-08-03,202208,"['Planet TV', 'STA']",613,0.621567,56,2869.0,16287-R,0.598876,48,4112.0,20571-R,0.598166,51,3193.0,16291-R
19432-S,svet,2022-08-03,202208,['K. M.'],169,0.500583,58,2862.0,16287-R,0.467235,58,4105.0,20571-R,0.464481,68,4580.0,20577-R
19433-S,slovenija,2022-08-03,202208,"['STA', 'Planet TV', 'R. K.']",435,0.529609,56,4541.0,4575-R,0.51414,58,2840.0,16287-R,0.506965,70,1539.0,4556-R
19434-S,sportal,2022-08-03,202208,"['STA', 'M. P.']",573,0.619584,53,2829.0,16287-R,0.596872,48,3153.0,16291-R,0.57089,42,1294.0,16272-R
19435-S,sportal,2022-08-03,202208,['M. P.'],345,0.547415,60,2799.0,16287-R,0.539952,51,1033.0,16268-R,0.529015,49,3123.0,16291-R
19436-S,sportal,2022-08-03,202208,['M. P.'],194,0.497517,39,4012.0,20571-R,0.481976,59,3120.0,20569-R,0.47581,42,5173.0,16310-R
19437-S,sportal,2022-08-03,202208,['STA'],119,0.378267,22,4002.0,20571-R,0.375672,42,5163.0,16310-R,0.356518,41,934.0,16266-R
19438-S,planet-tv,2022-08-03,202208,['S. E.'],377,0.348885,48,3076.0,16291-R,0.344293,64,369.0,24164-R,0.342228,55,2752.0,16287-R
19439-S,posel-danes,2022-08-03,202208,['STA'],546,0.3797,48,4463.0,20577-R,0.371926,69,1444.0,4556-R,0.366501,59,3096.0,20569-R
19440-S,trendi,2022-08-03,202208,['N. V.'],208,0.494716,58,3085.0,20569-R,0.487731,50,3977.0,20571-R,0.477129,58,2734.0,16287-R
19441-S,svet,2022-08-03,202208,['Na. R.'],238,0.544004,37,1172.0,9926-R,0.441622,41,3971.0,20571-R,0.433664,61,3079.0,20569-R
19442-S,sportal,2022-08-03,202208,['Matej Podgoršek'],521,0.593684,51,3048.0,16291-R,0.560774,61,2724.0,16287-R,0.524538,53,3967.0,20571-R
19443-S,posel-danes,2022-08-03,202208,"['STA', 'I. H.']",467,0.40332,61,2721.0,20564-R,0.402565,63,2699.0,16287-R,0.392547,64,3023.0,16291-R
19444-S,posel-danes,2022-08-03,202208,"['STA', 'I. H.']",525,0.680914,60,3958.0,9952-R,0.573325,71,1593.0,9933-R,0.566814,58,2691.0,16287-R
19445-S,slovenija,2022-08-03,202208,"['STA', 'K. M.']",125,0.29313,62,3035.0,20569-R,0.292281,31,3927.0,20571-R,0.28877,56,2684.0,16287-R
19446-S,svet,2022-08-03,202208,['Na. R.'],229,0.483916,62,232.0,9920-R,0.417574,65,1582.0,9933-R,0.355427,60,3923.0,20571-R
19447-S,sportal,2022-08-03,202208,['STA'],134,0.374723,61,2669.0,16287-R,0.355281,23,3912.0,20571-R,0.348451,34,5384.0,20582-R
19448-S,svet,2022-08-03,202208,"['STA', 'K. M.']",223,0.512587,42,3910.0,20571-R,0.500415,58,2667.0,16287-R,0.492594,46,2991.0,16291-R
19449-S,sportal,2022-08-03,202208,['Rok Plestenjak'],1043,0.629436,61,2659.0,16287-R,0.594152,58,2983.0,16291-R,0.568007,66,3902.0,20571-R
19450-S,svet,2022-08-03,202208,['Na. R.'],307,0.480251,57,2654.0,16287-R,0.477172,60,3005.0,20569-R,0.473262,38,3897.0,20571-R
19451-S,sportal,2022-08-03,202208,,1575,0.525925,35,4362.0,20577-R,0.513331,58,2644.0,16287-R,0.509622,80,5261.0,9966-R
19452-S,trendi,2022-08-03,202208,['R. K.'],137,0.399262,54,2620.0,16287-R,0.396521,48,3863.0,20571-R,0.388978,63,2971.0,20569-R
19453-S,svet,2022-08-03,202208,"['STA', 'I. H.']",187,0.527166,65,1597.0,9935-R,0.416353,65,3816.0,20571-R,0.41385,74,5679.0,20585-R
19454-S,slovenija,2022-08-03,202208,"['STA', 'I. H.']",447,0.45268,52,4278.0,20577-R,0.426847,52,2884.0,16291-R,0.416387,66,2566.0,4565-R
19455-S,planet-tv,2022-08-03,202208,['Oglasno sporočilo'],235,0.345192,65,3025.0,24185-R,0.322659,36,1040.0,20551-R,0.317791,50,2874.0,16291-R
19456-S,trendi,2022-08-03,202208,['N. V.'],221,0.5059,49,3791.0,20571-R,0.492279,49,4952.0,16310-R,0.489165,58,2548.0,16287-R
19457-S,sportal,2022-08-03,202208,['STA'],256,0.387574,55,2868.0,16291-R,0.3836,56,2544.0,16287-R,0.353054,53,3787.0,20571-R
19458-S,slovenija,2022-08-03,202208,['K. M.'],143,0.382335,48,2766.0,4568-R,0.376922,41,5730.0,4586-R,0.375872,45,4281.0,4576-R
19459-S,sportal,2022-08-03,202208,['S. K.'],596,0.570951,62,2539.0,16287-R,0.559936,73,4257.0,20577-R,0.555061,59,2863.0,16291-R
19460-S,slovenija,2022-08-03,202208,"['STA', 'I. H.']",161,0.368917,68,1237.0,4556-R,0.352758,61,4016.0,24189-R,0.329397,65,2544.0,4565-R
19461-S,slovenija,2022-08-03,202208,['R. K.'],384,0.448971,61,2534.0,16287-R,0.440541,25,3777.0,20571-R,0.427283,49,2858.0,16291-R
19462-S,slovenija,2022-08-03,202208,['Na. R.'],878,0.588454,69,1222.0,4556-R,0.576246,62,2523.0,16287-R,0.570655,69,3766.0,20571-R
19463-S,sportal,2022-08-03,202208,"['STA', 'M. P.']",297,0.621197,46,835.0,16270-R,0.57655,52,2509.0,16287-R,0.528862,45,3752.0,20571-R
19464-S,svet,2022-08-03,202208,"['STA', 'I. H.', 'A. P. K.']",1306,0.620796,76,4360.0,9962-R,0.597284,39,3733.0,20571-R,0.596825,67,1392.0,9933-R
